,state,action,reward,job_wait_reward,util_reward,invalid_reward,next_state
388,"[0.26, 0.3, 0.0, 0.009174311926605505, 1.0]","[0.6267507076263428, 0.2642795145511627]",-0.084,-0.0,-0.084,-0.0,"[0.28, 0.3181818181818182, 0.0, 0.0, 0.0]"
389,"[0.28, 0.3181818181818182, 0.0, 0.0, 0.0]","[-1.0, 0.06230926513671875]",-0.078,-0.0,-0.078,-0.0,"[0.26, 0.35, 0.0, 0.0, 0.0]"
390,"[0.26, 0.35, 0.0, 0.0, 0.0]","[0.17972350120544434, 0.026570111513137817]",-0.084,-0.0,-0.084,-0.0,"[0.28, 0.3181818181818182, 0.0, 0.0, 0.0]"
391,"[0.28, 0.3181818181818182, 0.0, 0.0, 0.0]","[-1.0, 0.110472172498703]",-0.078,-0.0,-0.078,-0.0,"[0.26, 0.35, 0.0, 0.0, 0.0]"
392,"[0.26, 0.35, 0.0, 0.0, 0.0]","[0.39640069007873535, 0.030155837535858154]",-0.47800000000000004,-0.0,-0.078,-0.4,"[0.26, 0.35, 0.0, 0.0, 0.0]"
393,"[0.26, 0.35, 0.0, 0.0, 0.0]","[0.3539019823074341, 0.032230228185653687]",-0.47800000000000004,-0.0,-0.078,-0.4,"[0.26, 0.35, 0.0, 0.0, 0.0]"
394,"[0.26, 0.35, 0.0, 0.0, 0.0]","[0.22911405563354492, 0.018306374549865723]",-0.47800000000000004,-0.0,-0.078,-0.4,"[0.26, 0.35, 0.0, 0.0, 0.0]"
395,"[0.26, 0.35, 0.0, 0.0, 0.0]","[0.20794498920440674, 0.06798046827316284]",-0.47800000000000004,-0.0,-0.078,-0.4,"[0.26, 0.35, 0.0, 0.0, 0.0]"
396,"[0.26, 0.35, 0.0, 0.0, 0.0]","[0.20316839218139648, 0.0]",-0.47800000000000004,-0.0,-0.078,-0.4,"[0.26, 0.3, 0.0, 0.0, 0.0]"
397,"[0.26, 0.3, 0.0, 0.0, 0.0]","[0.17562484741210938, 0.08823093771934509]",-0.08536986301369863,-0.00136986301369863,-0.084,-0.0,"[0.28, 0.2727272727272727, 0.0, 0.0045662100456621, 1.0]"
398,"[0.28, 0.2727272727272727, 0.0, 0.0045662100456621, 1.0]","[-0.9006842374801636, 0.7451069951057434]",-0.078,-0.0,-0.078,-0.0,"[0.26, 0.20000000000000004, 0.0, 0.0, 0.0]"
399,"[0.26, 0.20000000000000004, 0.0, 0.0, 0.0]","[0.03557586669921875, 0.04328194260597229]",-0.084,-0.0,-0.084,-0.0,"[0.28, 0.1818181818181818, 0.0, 0.0, 0.0]"
400,"[0.28, 0.1818181818181818, 0.0, 0.0, 0.0]","[-0.9457972049713135, 0.010158956050872803]",-0.0833811659192825,-0.005381165919282511,-0.078,-0.0,"[0.26, 0.20000000000000004, 0.0, 0.017937219730941704, 1.0]"
401,"[0.26, 0.20000000000000004, 0.0, 0.017937219730941704, 1.0]","[0.9172680377960205, 0.0676531195640564]",-0.47800000000000004,-0.0,-0.078,-0.4,"[0.26, 0.375, 0.0, 0.0, 0.0]"
402,"[0.26, 0.375, 0.0, 0.0, 0.0]","[0.22020268440246582, 0.0079115629196167]",-0.47800000000000004,-0.0,-0.078,-0.4,"[0.26, 0.375, 0.0, 0.0, 0.0]"
