,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
204,"[32, 2, 5, 2]","[55, 2, 8, 2]","[59, 2, 1, 0]","[62, 2, 1, 2]","[65, 2, 2, 2]","[68, 2, 6, 2]","[73, 2, 3, 2]","[76, 2, 3, 0]","[78, 2, 5, 0]","[79, 2, 8, 0]","[81, 2, 2, 0]","[84, 2, 4, 0]","[85, 2, 6, 0]","[91, 2, 8, 0]","[93, 2, 0, 2]","[94, 2, 3, 2]","[99, 2, 5, 0]",,,,,
205,"[32, 2, 5, 2]","[55, 2, 8, 2]","[59, 2, 1, 0]","[62, 2, 1, 2]","[65, 2, 2, 2]","[68, 2, 6, 2]","[73, 2, 3, 2]","[76, 2, 3, 0]","[78, 2, 5, 0]","[79, 2, 8, 0]","[81, 2, 2, 0]","[84, 2, 4, 0]","[85, 2, 6, 0]","[91, 2, 8, 0]","[93, 2, 0, 2]","[94, 2, 3, 2]","[99, 2, 5, 0]","[100, 2, 8, 0]",,,,
206,"[32, 2, 5, 2]","[55, 2, 8, 2]","[59, 2, 1, 0]","[62, 2, 1, 2]","[65, 2, 2, 2]","[68, 2, 6, 2]","[73, 2, 3, 2]","[76, 2, 3, 2]","[78, 2, 5, 2]","[79, 2, 8, 0]","[81, 2, 2, 0]","[84, 2, 4, 0]","[85, 2, 6, 0]","[91, 2, 8, 0]","[93, 2, 0, 0]","[94, 2, 3, 2]","[99, 2, 5, 0]",,,,,
207,"[32, 2, 5, 2]","[55, 2, 8, 2]","[59, 2, 1, 0]","[62, 2, 1, 2]","[65, 2, 2, 2]","[68, 2, 6, 2]","[73, 2, 3, 2]","[76, 2, 3, 2]","[78, 2, 5, 2]","[79, 2, 8, 0]","[81, 2, 2, 0]","[84, 2, 4, 0]","[85, 2, 6, 0]","[91, 2, 8, 0]","[93, 2, 0, 0]","[94, 2, 3, 2]","[99, 2, 5, 0]","[101, 2, 8, 0]",,,,
208,"[32, 2, 5, 2]","[55, 2, 8, 2]","[59, 2, 1, 0]","[62, 2, 1, 2]","[65, 2, 2, 2]","[68, 2, 6, 2]","[73, 2, 3, 2]","[76, 2, 3, 2]","[78, 2, 5, 2]","[79, 2, 8, 0]","[81, 2, 2, 0]","[84, 2, 4, 0]","[85, 2, 6, 0]","[91, 2, 8, 0]","[93, 2, 0, 0]","[94, 2, 3, 2]","[99, 2, 5, 0]","[101, 2, 8, 0]",,,,
209,"[32, 2, 5, 2]","[55, 2, 8, 2]","[59, 2, 1, 0]","[62, 2, 1, 2]","[65, 2, 2, 2]","[68, 2, 6, 2]","[73, 2, 3, 2]","[76, 2, 3, 2]","[78, 2, 5, 2]","[79, 2, 8, 0]","[81, 2, 2, 0]","[84, 2, 4, 0]","[85, 2, 6, 0]","[91, 2, 8, 0]","[93, 2, 0, 0]","[94, 2, 3, 2]","[99, 2, 5, 0]","[101, 2, 8, 0]","[102, 2, 7, 0]",,,
210,"[32, 2, 5, 2]","[55, 2, 8, 2]","[59, 2, 1, 0]","[62, 2, 1, 2]","[65, 2, 2, 2]","[68, 2, 6, 2]","[73, 2, 3, 2]","[76, 2, 3, 2]","[78, 2, 5, 2]","[79, 2, 8, 0]","[81, 2, 2, 0]","[84, 2, 4, 0]","[85, 2, 6, 0]","[91, 2, 8, 0]","[93, 2, 0, 0]","[94, 2, 3, 2]","[99, 2, 5, 0]","[101, 2, 8, 0]","[102, 2, 7, 0]",,,
211,"[32, 2, 5, 2]","[55, 2, 8, 2]","[59, 2, 1, 0]","[62, 2, 1, 2]","[65, 2, 2, 2]","[68, 2, 6, 2]","[73, 2, 3, 2]","[76, 2, 3, 2]","[78, 2, 5, 2]","[79, 2, 8, 0]","[81, 2, 2, 0]","[84, 2, 4, 0]","[85, 2, 6, 0]","[91, 2, 8, 0]","[93, 2, 0, 0]","[94, 2, 3, 2]","[99, 2, 5, 0]","[101, 2, 8, 0]","[102, 2, 7, 0]","[103, 2, 4, 0]",,
212,"[32, 2, 5, 2]","[59, 2, 1, 0]","[62, 2, 1, 2]","[65, 2, 2, 2]","[68, 2, 6, 2]","[73, 2, 3, 2]","[76, 2, 3, 2]","[78, 2, 5, 2]","[79, 2, 8, 0]","[81, 2, 2, 0]","[84, 2, 4, 0]","[85, 2, 6, 0]","[91, 2, 8, 0]","[93, 2, 0, 0]","[94, 2, 3, 0]","[99, 2, 5, 0]","[101, 2, 8, 0]","[102, 2, 7, 0]","[103, 2, 4, 0]",,,
213,"[32, 2, 5, 2]","[59, 2, 1, 0]","[62, 2, 1, 2]","[65, 2, 2, 2]","[68, 2, 6, 2]","[73, 2, 3, 2]","[76, 2, 3, 2]","[78, 2, 5, 2]","[79, 2, 8, 2]","[81, 2, 2, 2]","[84, 2, 4, 2]","[85, 2, 6, 2]","[91, 2, 8, 2]","[93, 2, 0, 0]","[94, 2, 3, 0]","[99, 2, 5, 0]","[101, 2, 8, 0]","[102, 2, 7, 0]",,,,
214,"[32, 2, 5, 2]","[59, 2, 1, 0]","[62, 2, 1, 2]","[65, 2, 2, 2]","[68, 2, 6, 2]","[73, 2, 3, 2]","[76, 2, 3, 2]","[78, 2, 5, 2]","[79, 2, 8, 2]","[81, 2, 2, 2]","[84, 2, 4, 2]","[85, 2, 6, 2]","[91, 2, 8, 2]","[93, 2, 0, 0]","[94, 2, 3, 0]","[99, 2, 5, 0]","[101, 2, 8, 0]","[102, 2, 7, 0]",,,,
215,"[32, 2, 5, 2]","[59, 2, 1, 0]","[62, 2, 1, 2]","[65, 2, 2, 2]","[68, 2, 6, 2]","[73, 2, 3, 2]","[76, 2, 3, 2]","[78, 2, 5, 2]","[79, 2, 8, 2]","[81, 2, 2, 2]","[84, 2, 4, 2]","[85, 2, 6, 2]","[91, 2, 8, 2]","[93, 2, 0, 0]","[94, 2, 3, 0]","[99, 2, 5, 0]","[101, 2, 8, 0]","[102, 2, 7, 0]","[104, 2, 5, 0]",,,
216,"[32, 2, 5, 2]","[59, 2, 1, 0]","[62, 2, 1, 0]","[65, 2, 2, 0]","[68, 2, 6, 0]","[73, 2, 3, 0]","[76, 2, 3, 2]","[78, 2, 5, 2]","[79, 2, 8, 2]","[81, 2, 2, 2]","[84, 2, 4, 2]","[85, 2, 6, 2]","[91, 2, 8, 2]","[93, 2, 0, 0]","[94, 2, 3, 0]","[99, 2, 5, 0]","[101, 2, 8, 0]","[102, 2, 7, 0]","[104, 2, 5, 0]","[105, 2, 5, 0]",,
217,"[32, 2, 5, 2]","[59, 2, 1, 0]","[62, 2, 1, 0]","[65, 2, 2, 0]","[68, 2, 6, 0]","[73, 2, 3, 0]","[76, 2, 3, 2]","[78, 2, 5, 2]","[79, 2, 8, 2]","[84, 2, 4, 2]","[85, 2, 6, 2]","[91, 2, 8, 2]","[93, 2, 0, 0]","[94, 2, 3, 0]","[99, 2, 5, 0]","[101, 2, 8, 0]","[102, 2, 7, 0]","[104, 2, 5, 0]","[105, 2, 5, 0]",,,
218,"[32, 2, 5, 2]","[59, 2, 1, 0]","[62, 2, 1, 0]","[65, 2, 2, 0]","[68, 2, 6, 0]","[73, 2, 3, 0]","[76, 2, 3, 2]","[78, 2, 5, 2]","[79, 2, 8, 2]","[84, 2, 4, 2]","[85, 2, 6, 2]","[91, 2, 8, 2]","[93, 2, 0, 2]","[94, 2, 3, 2]","[99, 2, 5, 2]","[101, 2, 8, 0]","[102, 2, 7, 0]","[104, 2, 5, 0]",,,,
219,"[32, 2, 5, 2]","[59, 2, 1, 0]","[62, 2, 1, 0]","[65, 2, 2, 0]","[68, 2, 6, 0]","[73, 2, 3, 0]","[76, 2, 3, 2]","[78, 2, 5, 2]","[79, 2, 8, 2]","[84, 2, 4, 2]","[85, 2, 6, 2]","[91, 2, 8, 2]","[93, 2, 0, 2]","[94, 2, 3, 2]","[99, 2, 5, 2]","[101, 2, 8, 0]","[102, 2, 7, 0]","[104, 2, 5, 0]",,,,
220,"[32, 2, 5, 2]","[59, 2, 1, 0]","[62, 2, 1, 0]","[65, 2, 2, 0]","[68, 2, 6, 0]","[73, 2, 3, 0]","[76, 2, 3, 2]","[78, 2, 5, 2]","[79, 2, 8, 2]","[84, 2, 4, 2]","[85, 2, 6, 2]","[91, 2, 8, 2]","[93, 2, 0, 2]","[94, 2, 3, 2]","[99, 2, 5, 2]","[101, 2, 8, 0]","[102, 2, 7, 0]","[104, 2, 5, 0]",,,,
221,"[32, 2, 5, 2]","[59, 2, 1, 0]","[62, 2, 1, 0]","[65, 2, 2, 0]","[68, 2, 6, 0]","[73, 2, 3, 0]","[76, 2, 3, 2]","[78, 2, 5, 2]","[79, 2, 8, 2]","[84, 2, 4, 2]","[85, 2, 6, 2]","[91, 2, 8, 2]","[93, 2, 0, 2]","[94, 2, 3, 2]","[99, 2, 5, 2]","[101, 2, 8, 0]","[102, 2, 7, 0]","[104, 2, 5, 0]",,,,
222,"[32, 2, 5, 2]","[59, 2, 1, 0]","[62, 2, 1, 0]","[65, 2, 2, 0]","[68, 2, 6, 0]","[73, 2, 3, 0]","[76, 2, 3, 2]","[78, 2, 5, 2]","[79, 2, 8, 2]","[84, 2, 4, 2]","[85, 2, 6, 2]","[91, 2, 8, 2]","[93, 2, 0, 2]","[94, 2, 3, 2]","[99, 2, 5, 2]","[101, 2, 8, 2]","[102, 2, 7, 2]",,,,,
223,"[32, 2, 5, 2]","[59, 2, 1, 2]","[62, 2, 1, 0]","[65, 2, 2, 0]","[68, 2, 6, 0]","[73, 2, 3, 0]","[76, 2, 3, 2]","[78, 2, 5, 2]","[79, 2, 8, 2]","[84, 2, 4, 0]","[85, 2, 6, 0]","[91, 2, 8, 0]","[93, 2, 0, 2]","[94, 2, 3, 2]","[99, 2, 5, 2]","[101, 2, 8, 2]","[102, 2, 7, 2]","[106, 2, 0, 0]",,,,
224,"[32, 2, 5, 2]","[59, 2, 1, 2]","[62, 2, 1, 0]","[65, 2, 2, 0]","[68, 2, 6, 0]","[73, 2, 3, 0]","[76, 2, 3, 2]","[78, 2, 5, 2]","[79, 2, 8, 2]","[84, 2, 4, 0]","[85, 2, 6, 0]","[91, 2, 8, 0]","[93, 2, 0, 2]","[94, 2, 3, 2]","[99, 2, 5, 2]","[101, 2, 8, 2]","[102, 2, 7, 2]","[106, 2, 0, 0]","[107, 2, 7, 0]",,,
225,"[32, 2, 5, 2]","[59, 2, 1, 2]","[62, 2, 1, 0]","[65, 2, 2, 0]","[68, 2, 6, 0]","[73, 2, 3, 0]","[76, 2, 3, 2]","[78, 2, 5, 2]","[79, 2, 8, 2]","[84, 2, 4, 0]","[85, 2, 6, 0]","[91, 2, 8, 0]","[93, 2, 0, 2]","[94, 2, 3, 2]","[99, 2, 5, 2]","[101, 2, 8, 2]","[102, 2, 7, 2]","[106, 2, 0, 0]","[107, 2, 7, 0]","[108, 2, 2, 0]",,
226,"[32, 2, 5, 2]","[59, 2, 1, 2]","[62, 2, 1, 0]","[65, 2, 2, 0]","[68, 2, 6, 0]","[73, 2, 3, 0]","[76, 2, 3, 2]","[78, 2, 5, 2]","[79, 2, 8, 2]","[84, 2, 4, 0]","[85, 2, 6, 0]","[91, 2, 8, 0]","[93, 2, 0, 2]","[94, 2, 3, 2]","[99, 2, 5, 2]","[101, 2, 8, 2]","[102, 2, 7, 2]","[106, 2, 0, 0]","[107, 2, 7, 0]","[108, 2, 2, 0]","[109, 2, 7, 0]",
227,"[32, 2, 5, 2]","[59, 2, 1, 2]","[62, 2, 1, 2]","[65, 2, 2, 2]","[68, 2, 6, 2]","[73, 2, 3, 2]","[76, 2, 3, 2]","[78, 2, 5, 2]","[79, 2, 8, 2]","[84, 2, 4, 0]","[85, 2, 6, 0]","[91, 2, 8, 0]","[93, 2, 0, 2]","[94, 2, 3, 2]","[99, 2, 5, 2]","[101, 2, 8, 2]","[102, 2, 7, 2]","[106, 2, 0, 0]","[107, 2, 7, 0]","[108, 2, 2, 0]",,
228,"[32, 2, 5, 2]","[59, 2, 1, 2]","[62, 2, 1, 2]","[65, 2, 2, 2]","[68, 2, 6, 2]","[73, 2, 3, 2]","[76, 2, 3, 2]","[78, 2, 5, 2]","[79, 2, 8, 2]","[84, 2, 4, 0]","[85, 2, 6, 0]","[91, 2, 8, 0]","[93, 2, 0, 0]","[94, 2, 3, 2]","[99, 2, 5, 2]","[101, 2, 8, 0]","[102, 2, 7, 0]","[106, 2, 0, 0]","[107, 2, 7, 0]","[108, 2, 2, 0]","[110, 2, 4, 0]",
229,"[32, 2, 5, 2]","[59, 2, 1, 0]","[62, 2, 1, 0]","[65, 2, 2, 0]","[68, 2, 6, 0]","[73, 2, 3, 0]","[76, 2, 3, 2]","[78, 2, 5, 2]","[79, 2, 8, 2]","[84, 2, 4, 0]","[85, 2, 6, 0]","[91, 2, 8, 0]","[93, 2, 0, 0]","[94, 2, 3, 2]","[99, 2, 5, 2]","[101, 2, 8, 0]","[102, 2, 7, 0]","[106, 2, 0, 0]","[107, 2, 7, 0]","[108, 2, 2, 0]","[110, 2, 4, 0]","[111, 2, 0, 0]"
230,"[32, 2, 5, 2]","[59, 2, 1, 0]","[62, 2, 1, 0]","[65, 2, 2, 0]","[68, 2, 6, 0]","[73, 2, 3, 0]","[76, 2, 3, 0]","[78, 2, 5, 1]","[79, 2, 8, 0]","[84, 2, 4, 0]","[85, 2, 6, 0]","[91, 2, 8, 0]","[93, 2, 0, 0]","[94, 2, 3, 2]","[99, 2, 5, 2]","[101, 2, 8, 0]","[102, 2, 7, 0]","[106, 2, 0, 0]","[107, 2, 7, 0]","[108, 2, 2, 0]","[110, 2, 4, 0]",
231,"[32, 2, 5, 2]","[59, 2, 1, 0]","[62, 2, 1, 0]","[65, 2, 2, 0]","[68, 2, 6, 0]","[73, 2, 3, 0]","[76, 2, 3, 0]","[78, 2, 5, 0]","[79, 2, 8, 0]","[84, 2, 4, 0]","[85, 2, 6, 0]","[91, 2, 8, 0]","[93, 2, 0, 0]","[94, 2, 3, 2]","[99, 2, 5, 2]","[101, 2, 8, 0]","[102, 2, 7, 0]","[106, 2, 0, 0]","[107, 2, 7, 0]","[108, 2, 2, 0]",,
232,"[32, 2, 5, 2]","[59, 2, 1, 0]","[62, 2, 1, 0]","[65, 2, 2, 0]","[68, 2, 6, 0]","[73, 2, 3, 0]","[76, 2, 3, 0]","[78, 2, 5, 0]","[79, 2, 8, 0]","[84, 2, 4, 0]","[85, 2, 6, 0]","[91, 2, 8, 0]","[93, 2, 0, 0]","[94, 2, 3, 2]","[99, 2, 5, 2]","[101, 2, 8, 0]","[102, 2, 7, 0]","[106, 2, 0, 0]","[107, 2, 7, 0]",,,
233,"[32, 2, 5, 2]","[59, 2, 1, 0]","[62, 2, 1, 0]","[65, 2, 2, 0]","[68, 2, 6, 0]","[73, 2, 3, 0]","[76, 2, 3, 0]","[78, 2, 5, 0]","[79, 2, 8, 0]","[84, 2, 4, 0]","[85, 2, 6, 0]","[91, 2, 8, 0]","[93, 2, 0, 0]","[94, 2, 3, 2]","[99, 2, 5, 2]","[101, 2, 8, 0]","[102, 2, 7, 0]","[106, 2, 0, 0]",,,,
234,"[32, 2, 5, 2]","[59, 2, 1, 0]","[62, 2, 1, 0]","[65, 2, 2, 0]","[68, 2, 6, 0]","[73, 2, 3, 0]","[76, 2, 3, 0]","[78, 2, 5, 0]","[79, 2, 8, 0]","[84, 2, 4, 0]","[85, 2, 6, 0]","[91, 2, 8, 0]","[93, 2, 0, 0]","[94, 2, 3, 2]","[99, 2, 5, 2]","[101, 2, 8, 0]","[102, 2, 7, 0]",,,,,
235,"[32, 2, 5, 2]","[59, 2, 1, 0]","[62, 2, 1, 0]","[65, 2, 2, 0]","[68, 2, 6, 0]","[73, 2, 3, 0]","[76, 2, 3, 0]","[78, 2, 5, 0]","[79, 2, 8, 0]","[84, 2, 4, 0]","[85, 2, 6, 0]","[91, 2, 8, 0]","[93, 2, 0, 0]","[94, 2, 3, 2]","[99, 2, 5, 2]","[101, 2, 8, 0]",,,,,,
236,"[32, 2, 5, 2]","[59, 2, 1, 0]","[62, 2, 1, 0]","[65, 2, 2, 0]","[68, 2, 6, 0]","[73, 2, 3, 0]","[76, 2, 3, 0]","[78, 2, 5, 0]","[79, 2, 8, 0]","[84, 2, 4, 0]","[85, 2, 6, 0]","[93, 2, 0, 0]","[94, 2, 3, 0]","[99, 2, 5, 0]","[101, 2, 8, 0]",,,,,,,
237,"[59, 2, 1, 0]","[62, 2, 1, 0]","[65, 2, 2, 0]","[68, 2, 6, 0]","[73, 2, 3, 2]","[76, 2, 3, 2]","[78, 2, 5, 0]","[79, 2, 8, 0]","[84, 2, 4, 0]","[85, 2, 6, 0]","[93, 2, 0, 0]","[94, 2, 3, 0]","[99, 2, 5, 0]","[101, 2, 8, 0]",,,,,,,,
238,"[59, 2, 1, 0]","[62, 2, 1, 0]","[65, 2, 2, 0]","[68, 2, 6, 0]","[73, 2, 3, 0]","[76, 2, 3, 0]","[78, 2, 5, 2]","[79, 2, 8, 0]","[84, 2, 4, 0]","[85, 2, 6, 0]","[94, 2, 3, 0]","[99, 2, 5, 0]","[101, 2, 8, 0]",,,,,,,,,
239,"[59, 2, 1, 0]","[62, 2, 1, 0]","[65, 2, 2, 0]","[73, 2, 3, 0]","[76, 2, 3, 0]","[78, 2, 5, 2]","[79, 2, 8, 0]","[84, 2, 4, 0]","[85, 2, 6, 0]","[94, 2, 3, 0]","[99, 2, 5, 0]","[101, 2, 8, 0]",,,,,,,,,,
240,"[59, 2, 1, 0]","[62, 2, 1, 0]","[65, 2, 2, 0]","[73, 2, 3, 0]","[76, 2, 3, 0]","[78, 2, 5, 2]","[79, 2, 8, 0]","[84, 2, 4, 0]","[85, 2, 6, 0]","[94, 2, 3, 0]","[99, 2, 5, 0]","[101, 2, 8, 0]","[112, 2, 0, 0]",,,,,,,,,
241,"[59, 2, 1, 0]","[62, 2, 1, 0]","[65, 2, 2, 0]","[73, 2, 3, 0]","[76, 2, 3, 0]","[78, 2, 5, 2]","[79, 2, 8, 0]","[84, 2, 4, 0]","[85, 2, 6, 0]","[94, 2, 3, 0]","[99, 2, 5, 0]","[101, 2, 8, 0]","[112, 2, 0, 0]",,,,,,,,,
242,"[59, 2, 1, 0]","[62, 2, 1, 0]","[65, 2, 2, 0]","[73, 2, 3, 0]","[76, 2, 3, 0]","[78, 2, 5, 2]","[84, 2, 4, 0]","[85, 2, 6, 0]","[94, 2, 3, 0]","[99, 2, 5, 0]","[101, 2, 8, 0]","[112, 2, 0, 0]",,,,,,,,,,
243,"[59, 2, 1, 0]","[62, 2, 1, 0]","[65, 2, 2, 0]","[73, 2, 3, 0]","[76, 2, 3, 0]","[78, 2, 5, 2]","[84, 2, 4, 2]","[85, 2, 6, 2]","[94, 2, 3, 2]","[99, 2, 5, 2]","[101, 2, 8, 0]",,,,,,,,,,,
244,"[59, 2, 1, 0]","[62, 2, 1, 0]","[65, 2, 2, 0]","[73, 2, 3, 0]","[76, 2, 3, 0]","[78, 2, 5, 2]","[84, 2, 4, 2]","[85, 2, 6, 2]","[94, 2, 3, 2]","[99, 2, 5, 2]","[101, 2, 8, 0]","[113, 2, 0, 0]",,,,,,,,,,
245,"[59, 2, 1, 0]","[62, 2, 1, 0]","[65, 2, 2, 0]","[73, 2, 3, 0]","[76, 2, 3, 0]","[78, 2, 5, 2]","[84, 2, 4, 2]","[85, 2, 6, 2]","[94, 2, 3, 2]","[99, 2, 5, 2]","[101, 2, 8, 0]","[113, 2, 0, 0]","[114, 2, 4, 0]",,,,,,,,,
246,"[59, 2, 1, 0]","[62, 2, 1, 0]","[65, 2, 2, 0]","[73, 2, 3, 0]","[76, 2, 3, 0]","[78, 2, 5, 2]","[84, 2, 4, 0]","[85, 2, 6, 0]","[94, 2, 3, 0]","[99, 2, 5, 0]","[101, 2, 8, 0]","[113, 2, 0, 0]","[114, 2, 4, 0]",,,,,,,,,
247,"[59, 2, 1, 0]","[62, 2, 1, 0]","[65, 2, 2, 0]","[73, 2, 3, 0]","[76, 2, 3, 0]","[78, 2, 5, 2]","[84, 2, 4, 0]","[85, 2, 6, 0]","[94, 2, 3, 0]","[101, 2, 8, 2]","[113, 2, 0, 0]","[114, 2, 4, 0]",,,,,,,,,,
248,"[59, 2, 1, 0]","[62, 2, 1, 0]","[65, 2, 2, 0]","[73, 2, 3, 0]","[76, 2, 3, 0]","[78, 2, 5, 2]","[84, 2, 4, 0]","[85, 2, 6, 0]","[94, 2, 3, 0]","[101, 2, 8, 2]","[113, 2, 0, 0]","[114, 2, 4, 0]","[115, 2, 5, 0]",,,,,,,,,
249,"[59, 2, 1, 0]","[62, 2, 1, 0]","[65, 2, 2, 0]","[73, 2, 3, 0]","[76, 2, 3, 0]","[78, 2, 5, 2]","[84, 2, 4, 0]","[85, 2, 6, 0]","[94, 2, 3, 0]","[101, 2, 8, 2]","[113, 2, 0, 0]","[114, 2, 4, 0]","[115, 2, 5, 0]","[116, 2, 4, 0]",,,,,,,,
250,"[59, 2, 1, 0]","[62, 2, 1, 0]","[65, 2, 2, 0]","[73, 2, 3, 0]","[76, 2, 3, 0]","[78, 2, 5, 2]","[84, 2, 4, 0]","[85, 2, 6, 0]","[94, 2, 3, 0]","[101, 2, 8, 2]","[113, 2, 0, 0]","[114, 2, 4, 0]","[115, 2, 5, 0]","[116, 2, 4, 0]","[117, 2, 0, 0]",,,,,,,
251,"[59, 2, 1, 0]","[62, 2, 1, 0]","[65, 2, 2, 0]","[73, 2, 3, 0]","[76, 2, 3, 0]","[78, 2, 5, 2]","[84, 2, 4, 0]","[85, 2, 6, 0]","[94, 2, 3, 0]","[101, 2, 8, 2]","[113, 2, 0, 0]","[114, 2, 4, 0]","[115, 2, 5, 0]","[116, 2, 4, 0]",,,,,,,,
252,"[59, 2, 1, 0]","[62, 2, 1, 0]","[65, 2, 2, 0]","[73, 2, 3, 0]","[76, 2, 3, 0]","[84, 2, 4, 0]","[85, 2, 6, 0]","[94, 2, 3, 0]","[101, 2, 8, 2]","[113, 2, 0, 0]","[114, 2, 4, 0]","[115, 2, 5, 0]","[116, 2, 4, 0]",,,,,,,,,
253,"[59, 2, 1, 0]","[62, 2, 1, 0]","[65, 2, 2, 0]","[73, 2, 3, 0]","[76, 2, 3, 0]","[84, 2, 4, 0]","[85, 2, 6, 0]","[94, 2, 3, 0]","[101, 2, 8, 2]","[113, 2, 0, 0]","[114, 2, 4, 2]","[115, 2, 5, 0]",,,,,,,,,,
254,"[59, 2, 1, 0]","[62, 2, 1, 0]","[65, 2, 2, 0]","[73, 2, 3, 0]","[76, 2, 3, 0]","[84, 2, 4, 0]","[85, 2, 6, 0]","[94, 2, 3, 0]","[101, 2, 8, 2]","[113, 2, 0, 0]","[114, 2, 4, 2]",,,,,,,,,,,
255,"[59, 2, 1, 2]","[62, 2, 1, 0]","[65, 2, 2, 0]","[73, 2, 3, 0]","[76, 2, 3, 0]","[84, 2, 4, 0]","[85, 2, 6, 0]","[94, 2, 3, 0]","[101, 2, 8, 2]","[113, 2, 0, 0]","[114, 2, 4, 2]",,,,,,,,,,,
256,"[59, 2, 1, 2]","[62, 2, 1, 0]","[65, 2, 2, 0]","[73, 2, 3, 0]","[76, 2, 3, 0]","[84, 2, 4, 0]","[85, 2, 6, 0]","[94, 2, 3, 0]","[101, 2, 8, 2]","[113, 2, 0, 0]","[114, 2, 4, 2]",,,,,,,,,,,
257,"[59, 2, 1, 2]","[62, 2, 1, 2]","[65, 2, 2, 2]","[73, 2, 3, 2]","[76, 2, 3, 2]","[84, 2, 4, 0]","[85, 2, 6, 0]","[94, 2, 3, 0]","[101, 2, 8, 2]","[113, 2, 0, 0]",,,,,,,,,,,,
258,"[59, 2, 1, 2]","[62, 2, 1, 2]","[65, 2, 2, 2]","[73, 2, 3, 2]","[76, 2, 3, 2]","[84, 2, 4, 2]","[85, 2, 6, 0]","[94, 2, 3, 0]","[101, 2, 8, 2]","[113, 2, 0, 0]","[118, 2, 8, 0]",,,,,,,,,,,
259,"[59, 2, 1, 2]","[62, 2, 1, 2]","[65, 2, 2, 2]","[73, 2, 3, 2]","[76, 2, 3, 2]","[84, 2, 4, 2]","[85, 2, 6, 2]","[94, 2, 3, 2]","[101, 2, 8, 2]","[113, 2, 0, 2]","[118, 2, 8, 2]","[119, 2, 0, 0]",,,,,,,,,,
260,"[59, 2, 1, 2]","[62, 2, 1, 2]","[65, 2, 2, 2]","[73, 2, 3, 2]","[76, 2, 3, 2]","[84, 2, 4, 2]","[85, 2, 6, 2]","[94, 2, 3, 2]","[101, 2, 8, 2]","[113, 2, 0, 2]","[118, 2, 8, 2]","[119, 2, 0, 0]",,,,,,,,,,
261,"[59, 2, 1, 2]","[65, 2, 2, 2]","[73, 2, 3, 2]","[76, 2, 3, 2]","[84, 2, 4, 2]","[85, 2, 6, 2]","[94, 2, 3, 2]","[101, 2, 8, 2]","[113, 2, 0, 2]","[118, 2, 8, 2]","[119, 2, 0, 2]",,,,,,,,,,,
262,"[59, 2, 1, 2]","[65, 2, 2, 2]","[73, 2, 3, 2]","[76, 2, 3, 2]","[84, 2, 4, 2]","[85, 2, 6, 2]","[94, 2, 3, 2]","[101, 2, 8, 2]","[113, 2, 0, 2]","[118, 2, 8, 2]",,,,,,,,,,,,
263,"[59, 2, 1, 2]","[65, 2, 2, 2]","[73, 2, 3, 2]","[76, 2, 3, 2]","[84, 2, 4, 2]","[85, 2, 6, 2]","[94, 2, 3, 2]","[101, 2, 8, 2]","[113, 2, 0, 2]",,,,,,,,,,,,,
264,"[59, 2, 1, 2]","[65, 2, 2, 2]","[73, 2, 3, 2]","[76, 2, 3, 2]","[84, 2, 4, 2]","[85, 2, 6, 2]","[94, 2, 3, 2]","[101, 2, 8, 2]",,,,,,,,,,,,,,
265,"[59, 2, 1, 2]","[65, 2, 2, 2]","[73, 2, 3, 2]","[76, 2, 3, 2]","[84, 2, 4, 2]","[85, 2, 6, 2]","[94, 2, 3, 2]",,,,,,,,,,,,,,,
266,"[59, 2, 1, 2]","[65, 2, 2, 0]","[73, 2, 3, 0]","[76, 2, 3, 1]","[84, 2, 4, 2]","[85, 2, 6, 2]",,,,,,,,,,,,,,,,
267,"[65, 2, 2, 2]","[73, 2, 3, 2]","[76, 2, 3, 1]","[84, 2, 4, 2]","[85, 2, 6, 2]",,,,,,,,,,,,,,,,,
268,"[65, 2, 2, 2]","[73, 2, 3, 2]","[76, 2, 3, 2]","[84, 2, 4, 2]","[85, 2, 6, 2]",,,,,,,,,,,,,,,,,
269,"[65, 2, 2, 0]","[73, 2, 3, 0]","[76, 2, 3, 1]","[84, 2, 4, 2]",,,,,,,,,,,,,,,,,,
270,"[65, 2, 2, 2]","[73, 2, 3, 2]","[76, 2, 3, 1]","[84, 2, 4, 2]","[120, 2, 7, 0]",,,,,,,,,,,,,,,,,
271,"[65, 2, 2, 2]","[73, 2, 3, 2]","[76, 2, 3, 2]","[84, 2, 4, 2]","[120, 2, 7, 2]","[121, 2, 8, 0]",,,,,,,,,,,,,,,,
272,"[65, 2, 2, 2]","[73, 2, 3, 0]","[76, 2, 3, 2]","[84, 2, 4, 2]","[120, 2, 7, 2]","[121, 2, 8, 2]",,,,,,,,,,,,,,,,
273,"[65, 2, 2, 2]","[73, 2, 3, 2]","[76, 2, 3, 2]","[84, 2, 4, 2]","[120, 2, 7, 2]","[121, 2, 8, 2]",,,,,,,,,,,,,,,,
274,"[65, 2, 2, 2]","[73, 2, 3, 2]","[76, 2, 3, 2]","[84, 2, 4, 2]","[120, 2, 7, 2]",,,,,,,,,,,,,,,,,
275,"[65, 2, 2, 2]","[73, 2, 3, 2]","[76, 2, 3, 2]","[84, 2, 4, 2]",,,,,,,,,,,,,,,,,,
